Date,Open,High,Low,Close,Adj Close,Volume,Open_brl,High_brl,Low_brl,Close_brl,Adj Close_brl,Volume_brl,Open_bvsp,High_bvsp,Low_bvsp,Close_bvsp,Adj Close_bvsp,Volume_bvsp,Open_petroleo,High_petroleo,Low_petroleo,Adj Close_petroleo,Volume_petroleo,Open_ouro,High_ouro,Low_ouro,Adj Close_ouro,Volume_ouro,Adj Close_goll4
2020-12-17,5.0824,5.0848,5.0417,5.0832,5.0832,0,5.0824,5.0848,5.0417,5.0832,5.0832,0,117864.0,119027.0,117856.0,118157.0,118157.0,7701400,47.85,48.59,47.81,48.36,96540.0,1868.4,1902.0,1865.9,1890.4,219870.0,26.209999
2020-12-18,5.057,5.1146,5.054705,5.0569,5.0569,0,5.057,5.1146,5.054705,5.0569,5.0569,0,118395.0,119370.0,117639.0,117679.0,117679.0,8636000,48.43,49.28,48.1,49.1,83710.0,1891.3,1895.7,1881.9,1888.9,153230.0,25.15
2020-12-21,5.101,5.2203,5.0977,5.1006,5.1006,0,5.101,5.2203,5.0977,5.1006,5.1006,0,118021.0,118021.0,114730.0,116016.0,116016.0,10347100,48.54,48.61,46.18,47.74,27960.0,1892.9,1912.0,1859.0,1882.8,232050.0,23.950001
2020-12-22,5.1218,5.1683,5.102396,5.118938,5.118938,0,5.1218,5.1683,5.102396,5.118938,5.118938,0,115825.0,116903.0,115648.0,116348.0,116348.0,6947900,47.93,47.96,46.6,47.02,295740.0,1883.0,1889.4,1863.7,1870.3,176020.0,23.299999
2020-12-23,5.156904,5.2099,5.127974,5.156655,5.156655,0,5.156904,5.2099,5.127974,5.156655,5.156655,0,116636.0,118311.0,116636.0,117857.0,117857.0,6483300,46.79,48.5,46.16,48.12,344310.0,1865.6,1883.7,1860.9,1878.1,162540.0,24.540001
2020-12-28,5.1754,5.3055,5.162493,5.2153,5.2153,0,5.1754,5.3055,5.162493,5.2153,5.2153,0,117806.0,119213.0,117805.0,119051.0,119051.0,7171700,48.23,48.96,47.5,47.62,238460.0,1887.0,1904.1,1873.0,1880.4,196760.0,24.25
2020-12-29,5.2452,5.2462,5.164862,5.2459,5.2459,0,5.2452,5.2462,5.164862,5.2459,5.2459,0,119130.0,119861.0,118750.0,119475.0,119475.0,6769700,47.72,48.35,47.68,48.0,213780.0,1878.0,1891.3,1875.6,1882.9,149270.0,24.48
2020-12-30,5.2086,5.230639,5.15601,5.2086,5.2086,0,5.2086,5.230639,5.15601,5.2086,5.2086,0,119410.0,120150.0,118919.0,119306.0,119306.0,8235700,48.13,48.66,47.61,48.4,266960.0,1881.8,1899.0,1879.5,1893.4,133660.0,24.940001
2021-01-04,5.1728,5.2528,5.1164,5.1919,5.1919,0,5.1728,5.2528,5.1164,5.1919,5.1919,0,119024.0,120354.0,118062.0,118558.0,118558.0,8741400,48.4,49.83,47.18,47.62,528530.0,1908.2,1948.7,1906.1,1946.6,273370.0,23.959999
2021-01-05,5.295,5.3503,5.2746,5.2953,5.2953,0,5.295,5.3503,5.2746,5.2953,5.2953,0,118835.0,119790.0,116756.0,119223.0,119223.0,9257100,47.38,50.2,47.24,49.93,643190.0,1946.0,1957.0,1938.4,1954.4,201950.0,23.950001
2021-01-06,5.2845,5.34668,5.231207,5.2841,5.2841,0,5.2845,5.34668,5.231207,5.2841,5.2841,0,119377.0,120924.0,118917.0,119851.0,119851.0,11638200,49.82,50.94,49.48,50.63,509370.0,1952.8,1962.5,1902.6,1908.6,366610.0,23.219999
2021-01-07,5.3133,5.405568,5.2967,5.3129,5.3129,0,5.3133,5.405568,5.2967,5.3129,5.3129,0,119103.0,121983.0,119101.0,121956.0,121956.0,11774800,50.53,51.28,50.39,50.83,369290.0,1921.5,1929.6,1907.5,1913.6,199980.0,23.4
2021-01-08,5.4087,5.4114,5.3204,5.4088,5.4088,0,5.4087,5.4114,5.3204,5.4088,5.4088,0,122387.0,125324.0,122386.0,125077.0,125077.0,11085800,50.93,52.75,50.81,52.24,499420.0,1915.2,1918.4,1827.8,1835.4,443510.0,23.51
2021-01-11,5.4175,5.512,5.4146,5.412188,5.412188,0,5.4175,5.512,5.4146,5.412188,5.412188,0,125075.0,125075.0,122506.0,122807.0,122807.0,9537600,52.58,52.7,51.5,52.25,394820.0,1849.4,1856.0,1817.1,1850.8,268360.0,23.360001
2021-01-12,5.4883,5.4902,5.40577,5.4877,5.4877,0,5.4883,5.4902,5.40577,5.4877,5.4877,0,123255.0,124584.0,123227.0,123998.0,123998.0,8949000,52.18,53.45,52.07,53.21,400200.0,1845.4,1864.0,1835.8,1844.2,240660.0,24.280001
2021-01-13,5.3211,5.35,5.2685,5.3214,5.3214,0,5.3211,5.35,5.2685,5.3214,5.3214,0,123996.0,124032.0,121016.0,122040.0,122040.0,10291500,53.31,53.93,52.58,52.91,429900.0,1855.0,1863.0,1841.6,1854.9,225990.0,23.16
2021-01-14,5.2978,5.301479,5.2111,5.2975,5.2975,0,5.2978,5.301479,5.2111,5.2975,5.2975,0,121947.0,123896.0,121947.0,123481.0,123481.0,8974400,52.84,53.75,52.24,53.57,390090.0,1845.6,1857.6,1826.6,1851.4,257660.0,24.200001
2021-01-15,5.1958,5.29164,5.193143,5.1958,5.1958,0,5.1958,5.29164,5.193143,5.1958,5.1958,0,123472.0,123472.0,120374.0,120502.0,120502.0,9387600,53.8,53.83,51.83,52.36,165670.0,1847.3,1856.6,1822.1,1829.9,231110.0,23.549999
2021-01-18,5.2896,5.3206,5.235958,5.2913,5.2913,0,5.2896,5.3206,5.235958,5.2913,5.2913,0,120351.0,122586.0,120351.0,121242.0,121242.0,7223100,52.2,52.61,51.83,52.36,362745.7917109458,1828.8,1845.0,1800.8,1840.2,331590.0,23.790001
2021-01-19,5.295,5.3458,5.2441,5.2948,5.2948,0,5.295,5.3458,5.2441,5.2948,5.2948,0,121250.0,122120.0,119257.0,120673.0,120673.0,7886000,52.0,53.13,51.76,52.98,125960.0,1830.6,1846.0,1804.2,1842.0,400.0,23.24
2021-01-20,5.3562,5.3574,5.275,5.3567,5.3567,0,5.3562,5.3574,5.275,5.3567,5.3567,0,120645.0,121449.0,118740.0,119708.0,119708.0,7947300,53.13,53.79,53.05,53.24,37840.0,1839.9,1872.0,1831.1,1866.5,274400.0,23.23
2021-01-21,5.2903,5.3969,5.233826,5.2905,5.2905,0,5.2903,5.3969,5.233826,5.2905,5.2905,0,119628.0,120243.0,117785.0,118443.0,118443.0,8573900,52.93,53.41,52.75,53.13,352400.0,1871.0,1874.6,1857.5,1865.9,196940.0,22.76
2021-01-22,5.3494,5.4617,5.346981,5.3495,5.3495,0,5.3494,5.4617,5.346981,5.3495,5.3495,0,118318.0,118318.0,116109.0,117172.0,117172.0,9373100,53.1,53.16,51.44,52.27,437480.0,1870.1,1870.8,1836.3,1856.2,249720.0,22.950001
2021-01-26,5.463792,5.4705,5.341591,5.4655,5.4655,0,5.463792,5.4705,5.341591,5.4655,5.4655,0,117381.0,119167.0,116109.0,116464.0,116464.0,10681400,52.91,53.25,52.29,52.61,314540.0,1854.9,1860.8,1847.2,1850.9,170260.0,22.209999
2021-01-27,5.354,5.4173,5.3492,5.3538,5.3538,0,5.354,5.4173,5.3492,5.3538,5.3538,0,116463.0,117840.0,114887.0,115882.0,115882.0,12380400,52.76,53.3,51.85,52.85,442380.0,1849.7,1851.5,1828.4,1844.9,195540.0,23.030001
2021-01-28,5.4119,5.4541,5.388964,5.4126,5.4126,0,5.4119,5.4541,5.388964,5.4126,5.4126,0,115882.0,119314.0,115734.0,119314.0,119314.0,12065900,52.65,53.58,52.04,52.34,411410.0,1847.2,1867.0,1835.6,1841.2,277590.0,24.610001
2021-01-29,5.437484,5.5037,5.411807,5.437989,5.437989,0,5.437484,5.5037,5.411807,5.437989,5.437989,0,118880.0,118880.0,115299.0,116007.0,116007.0,10965200,52.15,53.25,51.93,52.2,410910.0,1845.6,1878.9,1841.2,1850.3,276170.0,23.950001
2021-02-01,5.4608,5.4825,5.417943,5.4608,5.4608,0,5.4608,5.4825,5.417943,5.4608,5.4608,0,115093.0,117862.0,115093.0,117365.0,117365.0,8716500,51.99,53.74,51.64,53.55,416070.0,1865.0,1876.0,1851.7,1863.9,242050.0,24.82
2021-02-02,5.4312,5.4335,5.3532,5.4305,5.4305,0,5.4312,5.4335,5.3532,5.4305,5.4305,0,117520.0,119805.0,117519.0,118234.0,118234.0,11625900,53.48,55.26,53.45,54.76,463720.0,1863.6,1866.3,1830.4,1833.4,236000.0,25.370001
2021-02-03,5.365369,5.3905,5.3213,5.3669,5.3669,0,5.365369,5.3905,5.3213,5.3669,5.3669,0,118235.0,120210.0,118234.0,119725.0,119725.0,8704300,55.05,56.33,54.81,55.69,448690.0,1838.5,1845.9,1830.1,1835.1,137230.0,25.0
2021-02-04,5.350557,5.4276,5.336679,5.352,5.352,0,5.350557,5.4276,5.336679,5.352,5.352,0,119728.0,120560.0,118918.0,119261.0,119261.0,8100700,55.96,56.58,55.3,56.23,381400.0,1834.5,1835.7,1784.6,1791.2,279620.0,25.23
2021-02-05,5.4256,5.4531,5.344792,5.4257,5.4257,0,5.4256,5.4531,5.344792,5.4257,5.4257,0,119261.0,121117.0,119261.0,119925.0,119925.0,8208400,56.46,57.29,56.43,56.85,400830.0,1794.3,1816.0,1792.2,1813.0,205760.0,25.09
2021-02-08,5.3702,5.4161,5.3073,5.3692,5.3692,0,5.3702,5.4161,5.3073,5.3692,5.3692,0,120239.0,120844.0,119140.0,119516.0,119516.0,8619100,57.06,58.14,57.0,57.97,399720.0,1818.1,1840.6,1807.3,1834.2,177560.0,25.76
2021-02-09,5.3643,5.4448,5.357335,5.3643,5.3643,0,5.3643,5.4448,5.357335,5.3643,5.3643,0,119696.0,119975.0,118246.0,119429.0,119429.0,7913500,58.11,58.62,57.27,58.36,514700.0,1832.4,1849.5,1830.3,1837.5,154390.0,25.0
2021-02-10,5.3766,5.4321,5.3533,5.3767,5.3767,0,5.3766,5.4321,5.3533,5.3767,5.3767,0,119472.0,119738.0,117970.0,118430.0,118430.0,8644600,58.45,58.91,58.08,58.68,457540.0,1838.3,1856.6,1834.0,1842.7,176440.0,24.26
2021-02-11,5.3849,5.3925,5.33369,5.3849,5.3849,0,5.3849,5.3925,5.33369,5.3849,5.3849,0,118440.0,120283.0,118440.0,119235.0,119235.0,7567400,58.4,58.71,57.84,58.24,380450.0,1844.3,1848.6,1821.7,1826.8,147020.0,24.110001
2021-02-12,5.3654,5.4076,5.357,5.3654,5.3654,0,5.3654,5.4076,5.357,5.3654,5.3654,0,119300.0,119763.0,118163.0,119116.0,119116.0,7655900,57.94,59.82,57.41,59.47,480820.0,1825.4,1831.5,1810.1,1823.2,171900.0,24.139999
2021-02-17,5.3695,5.4269,5.3644,5.3694,5.3694,0,5.3695,5.4269,5.3644,5.3694,5.3694,0,119421.0,120573.0,118880.0,120391.0,120391.0,8326100,60.24,61.73,59.43,61.14,335420.0,1793.1,1794.2,1767.9,1772.8,257340.0,24.23
2021-02-18,5.407808,5.4483,5.3864,5.4098,5.4098,0,5.407808,5.4483,5.3864,5.4098,5.4098,0,120361.0,120845.0,118515.0,119140.0,119140.0,10720600,61.68,62.26,59.79,60.52,132040.0,1776.0,1788.8,1766.6,1775.0,224770.0,23.57
2021-02-19,5.4255,5.465879,5.364963,5.4258,5.4258,0,5.4255,5.465879,5.364963,5.4258,5.4258,0,119199.0,119250.0,117867.0,118748.0,118748.0,10402800,60.2,60.29,58.59,59.24,102430.0,1774.6,1790.9,1759.0,1777.4,251780.0,23.790001
2021-02-22,5.3818,5.528032,5.3776,5.3807,5.3807,0,5.3818,5.528032,5.3776,5.3807,5.3807,0,118388.0,118388.0,111650.0,112668.0,112668.0,21768700,58.88,61.84,58.82,61.49,37040.0,1782.0,1812.4,1778.6,1808.4,221200.0,22.58
2021-02-23,5.4648,5.4786,5.408785,5.4634,5.4634,0,5.4648,5.4786,5.408785,5.4634,5.4634,0,112676.0,115380.0,112667.0,115227.0,115227.0,15174900,62.16,63.0,60.67,61.67,570680.0,1809.3,1815.2,1794.5,1805.9,191150.0,22.83
2021-02-24,5.4395,5.447591,5.3897,5.4396,5.4396,0,5.4395,5.447591,5.3897,5.4396,5.4396,0,115229.0,116208.0,114668.0,115668.0,115668.0,11399300,61.29,63.51,60.97,63.22,489930.0,1805.0,1813.0,1782.2,1797.9,224060.0,23.610001
2021-02-25,5.403075,5.5095,5.4018,5.402964,5.402964,0,5.403075,5.5095,5.4018,5.402964,5.402964,0,115668.0,116506.0,111764.0,112256.0,112256.0,12466500,63.39,63.81,62.65,63.53,510360.0,1804.9,1805.0,1763.9,1775.4,316250.0,22.49
2021-02-26,5.527746,5.5811,5.49,5.528025,5.528025,0,5.527746,5.5811,5.49,5.528025,5.528025,0,112260.0,113466.0,109827.0,110035.0,110035.0,14618500,63.46,63.57,61.34,61.5,472720.0,1770.9,1773.8,1714.9,1728.8,362550.0,21.629999
2021-03-01,5.6024,5.6069,5.5568,5.5976,5.5976,0,5.6024,5.6069,5.5568,5.5976,5.5976,0,110036.0,112445.0,110036.0,110335.0,110335.0,11239900,61.95,62.92,59.96,60.64,456680.0,1732.8,1757.4,1717.2,1723.0,241920.0,21.370001
2021-03-02,5.6407,5.73,5.6372,5.6407,5.6407,0,5.6407,5.73,5.6372,5.6407,5.6407,0,110328.0,112428.0,107319.0,111540.0,111540.0,14823200,60.23,61.21,59.38,59.75,464130.0,1722.8,1737.8,1704.6,1733.6,235960.0,20.74
2021-03-03,5.675,5.7691,5.668253,5.6751,5.6751,0,5.675,5.7691,5.668253,5.6751,5.6751,0,111529.0,112398.0,107466.0,111184.0,111184.0,15144300,59.55,61.99,59.24,61.28,465310.0,1736.5,1739.1,1699.4,1715.8,255650.0,20.5
2021-03-04,5.616453,5.6354,5.5451,5.6175,5.6175,0,5.616453,5.6354,5.5451,5.6175,5.6175,0,111191.0,114433.0,111163.0,112690.0,112690.0,14221600,61.08,64.86,60.52,63.83,694630.0,1708.4,1721.6,1687.6,1700.7,277450.0,19.469999
2021-03-05,5.6686,5.715438,5.6555,5.6683,5.6683,0,5.6686,5.715438,5.6555,5.6683,5.6683,0,112690.0,115504.0,112504.0,115202.0,115202.0,13254800,64.16,66.42,63.82,66.09,573170.0,1695.3,1705.7,1683.0,1698.5,269330.0,20.450001
2021-03-08,5.691,5.757612,5.650807,5.6895,5.6895,0,5.691,5.757612,5.650807,5.6895,5.6895,0,115202.0,115202.0,110268.0,110612.0,110612.0,0,66.68,67.98,64.57,65.05,533380.0,1701.6,1712.0,1673.3,1678.0,273910.0,19.58
2021-03-09,5.8746,5.8775,5.7995,5.8746,5.8746,0,5.8746,5.8775,5.7995,5.8746,5.8746,0,110611.0,112525.0,109343.0,111331.0,111331.0,12135300,64.73,65.98,63.63,64.01,554560.0,1679.3,1718.7,1676.7,1716.9,248950.0,19.549999
2021-03-10,5.8012,5.8108,5.668088,5.8015,5.8015,0,5.8012,5.8108,5.668088,5.8015,5.8015,0,111331.0,112928.0,109999.0,112776.0,112776.0,12511800,63.84,64.96,63.13,64.44,498490.0,1714.5,1725.3,1705.6,1721.8,226890.0,21.49
2021-03-11,5.6711,5.6715,5.541,5.6711,5.6711,0,5.6711,5.6715,5.541,5.6711,5.6711,0,112782.0,115127.0,112776.0,114984.0,114984.0,12092100,64.7,66.21,64.54,66.02,441060.0,1725.0,1738.0,1716.8,1722.6,215340.0,23.030001
2021-03-12,5.5347,5.58089,5.5309,5.5348,5.5348,0,5.5347,5.58089,5.5309,5.5348,5.5348,0,114984.0,114984.0,113253.0,114160.0,114160.0,8110700,65.96,66.24,65.41,65.61,321710.0,1720.5,1728.0,1696.6,1719.8,232210.0,22.780001
2021-03-15,5.495756,5.6525,5.495756,5.495156,5.495156,0,5.495756,5.6525,5.495756,5.495156,5.495156,0,114093.0,114903.0,113635.0,114851.0,114851.0,8224700,65.56,66.4,64.13,65.39,378010.0,1726.5,1733.2,1719.2,1729.2,163050.0,24.07
2021-03-16,5.6145,5.624927,5.5564,5.6145,5.6145,0,5.6145,5.624927,5.5564,5.6145,5.6145,0,114845.0,114974.0,113370.0,114019.0,114019.0,78000,65.33,65.43,63.8,64.8,317540.0,1730.7,1740.5,1724.4,1730.9,173890.0,22.540001
2021-03-17,5.623,5.6774,5.617529,5.6234,5.6234,0,5.623,5.6774,5.617529,5.6234,5.6234,0,114018.0,116736.0,113428.0,116549.0,116549.0,94300,64.75,65.34,63.6,64.6,254720.0,1730.0,1750.6,1722.0,1727.1,220550.0,23.1
2021-03-18,5.5832,5.5846,5.4761,5.5831,5.5831,0,5.5832,5.5846,5.4761,5.5831,5.5831,0,116549.0,116751.0,114302.0,114835.0,114835.0,9920100,64.42,64.82,58.2,60.0,143600.0,1744.0,1754.2,1716.6,1732.5,251760.0,21.360001
2021-03-19,5.5587,5.5624,5.4602,5.5587,5.5587,0,5.5587,5.5624,5.4602,5.5587,5.5587,0,114837.0,116446.0,114610.0,116222.0,116222.0,12341800,59.56,61.72,58.94,61.42,84170.0,1733.7,1746.1,1727.1,1741.7,213280.0,21.49
2021-03-22,5.4893,5.5451,5.468639,5.493563,5.493563,0,5.4893,5.5451,5.468639,5.493563,5.493563,0,116222.0,116225.0,113620.0,114979.0,114979.0,8160600,61.55,61.9,60.39,61.55,28260.0,1745.6,1747.0,1726.4,1738.1,196310.0,20.709999
2021-03-23,5.5053,5.544062,5.4747,5.5055,5.5055,0,5.5053,5.544062,5.4747,5.5055,5.5055,0,114977.0,115599.0,113062.0,113262.0,113262.0,8301500,61.28,61.35,57.25,57.76,712320.0,1738.5,1742.0,1722.7,1725.1,226200.0,20.299999
2021-03-24,5.5197,5.5657,5.491139,5.5204,5.5204,0,5.5197,5.5657,5.491139,5.5204,5.5204,0,113272.0,114823.0,112064.0,112064.0,112064.0,9834000,57.4,61.34,57.29,61.18,566290.0,1725.9,1737.7,1722.3,1733.2,186520.0,20.799999
2021-03-25,5.6197,5.6775,5.616953,5.6196,5.6196,0,5.6197,5.6775,5.616953,5.6196,5.6196,0,112065.0,114024.0,110927.0,113750.0,113750.0,10306500,60.8,60.86,57.44,58.56,580110.0,1733.2,1744.8,1720.3,1725.1,226210.0,21.01
2021-03-26,5.6488,5.716139,5.625531,5.6484,5.6484,0,5.6488,5.716139,5.625531,5.6484,5.6484,0,113750.0,115416.0,113305.0,114781.0,114781.0,8659500,58.48,61.36,58.32,60.97,472000.0,1725.5,1735.5,1718.8,1732.3,172940.0,20.66
2021-03-29,5.7525,5.8028,5.75,5.7524,5.7524,0,5.7525,5.8028,5.75,5.7524,5.7524,0,114776.0,115553.0,114096.0,115419.0,115419.0,7463300,60.93,61.77,59.41,61.56,449360.0,1731.5,1732.6,1703.3,1712.2,135460.0,20.57
2021-03-30,5.7811,5.7986,5.732072,5.7808,5.7808,0,5.7811,5.7986,5.732072,5.7808,5.7808,0,115414.0,117090.0,114999.0,116850.0,116850.0,8141600,61.96,62.27,59.94,60.55,388190.0,1713.0,1714.8,1678.3,1686.0,225870.0,22.33
2021-03-31,5.7713,5.7727,5.6362,5.7716,5.7716,0,5.7713,5.7727,5.6362,5.7716,5.7716,0,116850.0,117249.0,115932.0,116634.0,116634.0,10659200,60.45,61.17,58.85,59.16,414160.0,1685.9,1716.3,1677.3,1715.6,210770.0,21.51
2021-04-01,5.6317,5.7057,5.6081,5.6313,5.6313,0,5.6317,5.7057,5.6081,5.6313,5.6313,0,116644.0,117088.0,114991.0,115253.0,115253.0,8009200,59.49,61.75,58.86,61.45,605570.0,1709.0,1732.0,1706.4,1728.4,170430.0,21.68
2021-04-05,5.7106,5.7109,5.6324,5.7106,5.7106,0,5.7106,5.7109,5.6324,5.7106,5.7106,0,115262.0,117668.0,115262.0,117518.0,117518.0,7245100,61.5,61.5,57.63,58.65,438860.0,1730.0,1734.4,1721.6,1728.8,101750.0,22.6
2021-04-06,5.6627,5.671903,5.599271,5.6627,5.6627,0,5.6627,5.671903,5.599271,5.6627,5.6627,0,117519.0,118213.0,117176.0,117499.0,117499.0,6800800,58.8,60.9,58.62,59.33,457350.0,1729.2,1746.7,1728.2,1743.0,152600.0,22.530001
2021-04-07,5.5932,5.6149,5.5474,5.5932,5.5932,0,5.5932,5.6149,5.5474,5.5932,5.5932,0,117499.0,118303.0,116748.0,117624.0,117624.0,0,59.26,60.04,58.12,59.77,475540.0,1744.4,1745.4,1731.2,1741.6,122800.0,22.379999
2021-04-08,5.612,5.6134,5.5646,5.6121,5.6121,0,5.612,5.6134,5.5646,5.6121,5.6121,0,117624.0,118850.0,117486.0,118313.0,118313.0,8778200,59.52,59.93,58.82,59.6,419910.0,1738.6,1759.4,1733.6,1758.2,144570.0,23.290001
2021-04-09,5.5668,5.6695,5.543353,5.5666,5.5666,0,5.5668,5.6695,5.543353,5.5666,5.5666,0,118313.0,118643.0,117336.0,117670.0,117670.0,7739400,59.76,59.95,59.1,59.32,351440.0,1756.5,1758.2,1730.8,1744.8,171400.0,23.34
2021-04-12,5.677,5.6999,5.6306,5.6793,5.6793,0,5.677,5.6999,5.6306,5.6793,5.6793,0,117661.0,118812.0,117661.0,118812.0,118812.0,7000500,59.35,60.77,58.73,59.7,410220.0,1744.5,1746.2,1727.0,1732.7,125360.0,23.219999
2021-04-13,5.7321,5.7533,5.6627,5.7322,5.7322,0,5.7321,5.7533,5.6627,5.7322,5.7322,0,118809.0,119529.0,118041.0,119297.0,119297.0,8977600,59.64,60.59,59.64,60.18,349730.0,1732.2,1749.5,1723.2,1747.6,175590.0,23.18
2021-04-14,5.7162,5.7311,5.662968,5.7163,5.7163,0,5.7162,5.7311,5.662968,5.7163,5.7163,0,119298.0,120871.0,119298.0,120295.0,120295.0,10076600,60.44,63.44,60.38,63.15,419810.0,1746.4,1750.7,1732.3,1736.3,145260.0,22.889999
2021-04-15,5.6524,5.6566,5.5963,5.6529,5.6529,0,5.6524,5.6566,5.5963,5.6529,5.6529,0,120290.0,121409.0,120084.0,120701.0,120701.0,7948100,62.83,63.57,62.53,63.46,243370.0,1736.6,1770.6,1734.4,1766.8,198140.0,22.959999
2021-04-16,5.613008,5.6748,5.5952,5.615,5.615,0,5.613008,5.6748,5.5952,5.615,5.615,0,120701.0,121333.0,120199.0,121114.0,121114.0,7945600,63.32,63.88,62.83,63.13,87800.0,1764.8,1784.7,1760.3,1780.2,173500.0,22.76
2021-04-19,5.587,5.6185,5.538676,5.5858,5.5858,0,5.587,5.6185,5.538676,5.5858,5.5858,0,121116.0,121974.0,120682.0,120934.0,120934.0,10028100,62.98,63.63,62.63,63.38,74380.0,1778.8,1790.4,1766.6,1770.6,180730.0,23.129999
2021-04-20,5.5444,5.5837,5.501899,5.5453,5.5453,0,5.5444,5.5837,5.501899,5.5453,5.5453,0,120925.0,121354.0,119841.0,120062.0,120062.0,7811500,63.47,64.25,61.5,62.44,33040.0,1770.5,1780.8,1763.5,1778.4,169040.0,22.219999
2021-04-22,5.568,5.5689,5.48016,5.5679,5.5679,0,5.568,5.5689,5.48016,5.5679,5.5679,0,120064.0,120995.0,119203.0,119371.0,119371.0,8598600,61.11,61.87,60.61,61.43,344700.0,1794.5,1798.1,1777.1,1782.0,163750.0,23.07
2021-04-23,5.4433,5.5197,5.4242,5.4432,5.4432,0,5.4433,5.5197,5.4242,5.4432,5.4432,0,119372.0,120815.0,119372.0,120530.0,120530.0,7615500,61.65,62.43,61.25,62.14,345410.0,1784.0,1796.3,1769.5,1777.8,175850.0,24.02
2021-04-26,5.4771,5.4865,5.4376,5.4772,5.4772,0,5.4771,5.4865,5.4376,5.4772,5.4772,0,120534.0,121393.0,119860.0,120595.0,120595.0,7095300,62.06,62.31,60.66,61.91,366870.0,1776.1,1783.1,1768.2,1780.1,143360.0,24.219999
2021-04-27,5.4351,5.4614,5.415767,5.4353,5.4353,0,5.4351,5.4614,5.415767,5.4353,5.4353,0,120595.0,121012.0,119003.0,119388.0,119388.0,8362300,61.97,63.3,61.91,62.94,361540.0,1781.1,1785.9,1773.9,1778.8,147950.0,23.85
2021-04-28,5.4509,5.4545,5.3852,5.451,5.451,0,5.4509,5.4545,5.3852,5.451,5.451,0,119392.0,121276.0,119392.0,121053.0,121053.0,9081500,63.04,64.53,62.67,63.86,387680.0,1776.4,1782.7,1761.8,1773.9,198580.0,24.139999
2021-04-29,5.3414,5.377,5.338385,5.3414,5.3414,0,5.3414,5.377,5.338385,5.3414,5.3414,0,121053.0,121498.0,119703.0,120066.0,120066.0,8500200,63.7,65.47,63.65,65.01,384490.0,1781.9,1789.9,1754.6,1768.3,231520.0,23.84
2021-04-30,5.3364,5.4355,5.316004,5.3364,5.3364,0,5.3364,5.4355,5.316004,5.3364,5.3364,0,120064.0,120125.0,118894.0,118894.0,118894.0,11093200,64.88,64.95,63.08,63.58,400520.0,1772.4,1773.3,1763.3,1767.7,167290.0,23.450001
2021-05-03,5.4397,5.4517,5.372536,5.4397,5.4397,0,5.4397,5.4517,5.372536,5.4397,5.4397,0,118951.0,119904.0,118528.0,119209.0,119209.0,8888300,63.64,64.68,62.91,64.49,285970.0,1768.1,1798.9,1765.6,1791.8,204540.0,23.440001
2021-05-04,5.4382,5.4781,5.4314,5.4381,5.4381,0,5.4382,5.4781,5.4314,5.4381,5.4381,0,119209.0,119293.0,117631.0,117712.0,117712.0,8765500,64.53,66.19,64.29,65.69,370210.0,1793.2,1799.5,1769.2,1776.0,246590.0,23.17
2021-05-05,5.4434,5.4443,5.3626,5.4426,5.4426,0,5.4434,5.4443,5.3626,5.4426,5.4426,0,117725.0,119734.0,117725.0,119564.0,119564.0,9059100,66.45,66.76,64.92,65.63,460070.0,1778.4,1788.1,1769.3,1784.3,178810.0,24.190001
2021-05-06,5.3527,5.3725,5.2571,5.3527,5.3527,0,5.3527,5.3725,5.2571,5.3527,5.3527,0,119577.0,119966.0,119071.0,119921.0,119921.0,8779600,65.27,65.98,64.5,64.71,389210.0,1787.0,1818.6,1781.8,1815.7,287630.0,23.91
2021-05-07,5.273467,5.2903,5.2032,5.273431,5.273431,0,5.273467,5.2903,5.2032,5.273431,5.273431,0,119922.0,122038.0,119922.0,122038.0,122038.0,8865100,64.9,65.24,63.9,64.9,431420.0,1815.4,1844.6,1813.4,1831.3,367700.0,24.950001
2021-05-10,5.2359,5.2488,5.1984,5.2355,5.2355,0,5.2359,5.2488,5.1984,5.2355,5.2355,0,122038.0,122772.0,121795.0,121909.0,121909.0,8219100,65.57,65.75,63.95,64.92,448340.0,1835.4,1846.3,1830.5,1837.6,269710.0,25.33
2021-05-11,5.2226,5.279,5.205,5.2222,5.2222,0,5.2226,5.279,5.205,5.2222,5.2222,0,121904.0,122964.0,120145.0,122964.0,122964.0,7988600,64.9,65.5,63.68,65.28,514950.0,1836.2,1842.5,1817.8,1836.1,311100.0,24.940001
2021-05-12,5.2213,5.2669,5.21,5.2212,5.2212,0,5.2213,5.2669,5.21,5.2212,5.2212,0,122964.0,122964.0,119458.0,119710.0,119710.0,9405200,65.46,66.63,64.97,66.08,508520.0,1838.2,1844.7,1813.0,1822.8,339210.0,23.99
2021-05-13,5.300813,5.3192,5.2516,5.3031,5.3031,0,5.300813,5.3192,5.2516,5.3031,5.3031,0,119711.0,121426.0,119711.0,120706.0,120706.0,9356200,65.75,65.81,63.09,63.82,547690.0,1816.2,1829.1,1808.4,1824.0,249930.0,24.09
2021-05-14,5.3074,5.3084,5.2505,5.3077,5.3077,0,5.3074,5.3084,5.2505,5.3077,5.3077,0,120719.0,122195.0,120719.0,121881.0,121881.0,10136300,63.83,65.62,63.33,65.37,383750.0,1826.4,1847.1,1819.0,1838.1,224380.0,25.389999
